id,objet,montant,categorie,procedure,offres_recues,acheteur_nom,titulaire_siret,date,prix_ref_moyen,prix_ref_max,unites_estimees_prix_moyen,unites_estimees_prix_max,suspicion_score,raisons_alerte
202309_23L1100,Lot 11 - Viande de lapin frais,76000.0,alimentaire_restauration,Procédure négociée avec mise en concurrence préala,,,44133059400017,2023-11-28,8,20,9500,3800,0,
202309_23L0800,Lot 08 - Viande porcine fraiche,52000.0,alimentaire_restauration,Marché négocié sans publicité ni mise en concurren,,,44133059400017,2023-11-28,8,20,6500,2600,2,Sans mise en concurrence
20232023F0006600,Système d'acquisition dynamique pour l'achat de véhicules d'occasion : véhicules particuliers et véhicules légers utilitaires - Spécifique 19 - achat ,9383.34,vehicules,Appel d'offres ouvert,,,78813992100050,2023-11-28,30000,120000,0,0,0,
2023000001303100,FOURNITURE DE MOBILIERS POUR LES BESOINS DE LA REGION CENTRE VAL DE LOIRE ET DE SES ETABLISSEMENTS DE FORMATION,1780000.0,mobilier_bureau,Appel d'offres ouvert,,,38365393800027,2023-11-28,400,2000,4450,890,1,"Montant eleve (1,780,000 > seuil 500,000)"
202423051100,Travaux de courants forts et faibles et maintenance des éclairages de sécurité et des tableaux électriques,160000.0,mobilier_bureau,Appel d'offres ouvert,,,42981128400075,2023-11-28,400,2000,400,80,0,
202398117400,23.B02 VIANDE DE BOEUF HACHEE CRUE SURGELEE ISSUE DE L'AGRICULTURE BIOLOGIQUE,250000.0,alimentaire_restauration,Appel d'offres ouvert,,,32097588100089,2023-11-28,8,20,31250,12500,0,
202309_23L1000,Lot 10 - viande de volaille fraiche,68000.0,alimentaire_restauration,Marché négocié sans publicité ni mise en concurren,,,44133059400017,2023-11-28,8,20,8500,3400,2,Sans mise en concurrence
20232023F0006700,Système d'acquisition dynamique pour l'achat de véhicules d'occasion : véhicules particuliers et véhicules légers utilitaires - Spécifique 20 - achat ,9383.34,vehicules,Appel d'offres ouvert,,,78813992100050,2023-11-28,30000,120000,0,0,0,
2023230027L100,Mobilier urbain de protection et de propreté en acier galvanisé ou fonte thermolaquée,640000.0,mobilier_bureau,Appel d'offres ouvert,,,82572049300014,2023-11-28,400,2000,1600,320,1,"Montant eleve (640,000 > seuil 500,000)"
202323047M0300,FR MOBILIER VILLE - LOT 3 : CRECHES,50000.0,mobilier_bureau,Appel d'offres ouvert,,,41089986800039,2023-11-27,400,2000,125,25,0,
2023230000006000,Achat de véhicules services VDL - Lot 5 : 3 véhicules utilitairez,51939.51,vehicules,Appel d'offres ouvert,,,77563905700022,2023-11-27,30000,120000,2,0,0,
202398068600,"Maintenance et Acquisition d'extincteurs, Vérification des alarmes incendie, asservissements (dont portes coupe-feu et éclairages via source centrale)",100000.0,eclairage,Procédure adaptée,,,34059336700030,2023-11-27,100,1000,1000,100,0,
2023230000005800,Achat véhicules services VDL - Lot 3 : 1 chargeuse pelleteuse,122000.0,vehicules,Appel d'offres ouvert,,,33857155700036,2023-11-27,30000,120000,4,1,0,
2023O5058A00,"Impression et livraison d'imprimés administratifs pour les services de la Ville de Lyon et le CCAS-Lot 1-Fourniture, impression et livraison de cartes",150000.0,imprimantes,Appel d'offres ouvert,,,52490060200029,2023-11-27,800,5000,188,30,0,
20231101-0200,LOT 2: MISE EN CONFORMITE ET RENOVATION DES ARMOIRES DE COMMANDES D'ECLAIRAGE PUBLIC ET TELEGESTION EN CENTRE VILLE,58582.66,mobilier_bureau,Procédure adaptée,,,43316977800035,2023-11-27,400,2000,146,29,0,
2023230000005600,Achat de véhicules services VDL - Lot 1 : 3 véhicules châssis benne + 1 camion plateau,176954.0,vehicules,Appel d'offres ouvert,,,49456312500033,2023-11-27,30000,120000,6,1,0,
202323A0254L0300,202323A0254L03 FOURNITURE MISE EN OEUVRE ET MAINTENANCE DES BORNES VAE,400000.0,reseau,Procédure adaptée,,,89238003100393,2023-11-27,2000,20000,200,20,0,
2023230000005700,Achat véhicules services VDL - lot 2 : camion nacelle VL,73900.0,vehicules,Appel d'offres ouvert,,,43141899500046,2023-11-27,30000,120000,2,1,0,
202306800,M2023-061- TX CONSTRUCT GS QUARTIER POUDRERIE LOT N°11 : CHAUFFAGE - VENTILATION - PLOMBERIE - SANITAIRES,702666.11,chauffage_clim,Procédure adaptée,,,34924704900027,2023-11-27,15000,100000,47,7,0,
2023014400,"Acquisition de mobilier scolaire, de CDI et de Centre de Ressources des lycées de Normandie (EPLE) et prestations d'aménagement intérieur, d'installat",3000000.0,mobilier_bureau,Appel d'offres ouvert,,,38365393800027,2023-11-27,400,2000,7500,1500,1,"Montant eleve (3,000,000 > seuil 500,000)"
202323045M0100,FR MOBILIER VILLE - LOT 1 :SCOLAIRE,380000.0,mobilier_bureau,Appel d'offres ouvert,,,38365393800027,2023-11-27,400,2000,950,190,0,
2023230105400100,LOCATION MAINTENANCE DES EQUIPEMENTS DE REPROGRAPHIE,80000.0,imprimantes,Appel d'offres ouvert,,,34331185800041,2023-11-27,800,5000,100,16,0,
20232023A0070500,"2023-4 - acquisition d'un camion tp châssis-benne 6x4, 26 tonnes de ptac, prééquipé pour gravillonnage: Accord cadre",180625.0,vehicules,Appel d'offres ouvert,,,30327375900017,2023-11-27,30000,120000,6,2,0,
20231101-0100,LOT 1 : MARCHÉ GLOBAL DE PERFORMANCE MAINTENANCE ET TRAVAUX SUPPORTS ET LUMINAIRES D'ÉCLAIRAGE PUBLIC ET INSTALLATIONS SPORTIVES,494801.25,eclairage,Procédure adaptée,,,43316977800035,2023-11-27,100,1000,4948,495,0,
202306700,M2023-061- TX CONSTRUCT GS QUARTIER POUDRERIE LOT N° 10 : PEINTURE - SIGNALETIQUE,86945.85,materiel_construction,Procédure adaptée,,,32633316800051,2023-11-27,500,10000,174,9,0,
2023014500,"Acquisition de mobilier scolaire, de CDI et de Centre de Ressources des lycées de Normandie (EPLE) et prestations d'aménagement intérieur, d'installat",1000000.0,mobilier_bureau,Appel d'offres ouvert,,,38365393800027,2023-11-27,400,2000,2500,500,1,"Montant eleve (1,000,000 > seuil 500,000)"
