id,objet,montant,codecpv,procedure,offres_recues,acheteur_id,acheteur_nom,titulaire_siret,titulaire_nom,titulaire_activite,titulaire_effectifs,titulaire_commune,date,score_sous_enchere,raisons_score,economie_estimee_basse,economie_estimee_haute
202338701,Réhabilitation des halles commerciales,1250336.23,45213141-3,Procédure concurrentielle avec négociation,,21340032800018,,31357898100026,,,,,2023-12-12,55,Montant accessible (+5),125034,312584
20232023018E200,TRAVAUX POSE DE CANALISATION EAU ET ASSAINISSEMENT SUR LE TERRITOIRE DE LA CCPSV,1250000.0,45232410-9,Procédure adaptée,,24540018900040,,40436739300026,,,,,2023-12-14,55,Montant accessible (+5),125000,312500
20232023018A200,TRAVAUX POSE DE CANALISATION EAU ET ASSAINISSEMENT SUR LE TERRITOIRE DE LA CCPSV,1250000.0,45232410-9,Procédure adaptée,,24540018900057,,40436739300026,,,,,2023-12-14,55,Montant accessible (+5),125000,312500
2023F02900,FOURNITURES DENREES ALIMENTAIRES LOT 1 VOLAILLE,1240000.0,15112000-6,Appel d'offres ouvert,,22470001300424,,31805516700023,,,,,2023-12-22,55,Montant accessible (+5),124000,310000
202319C9R100,TRAVAUX ER - TESTONI ZONE C9,1238570.55,09310000-5,Appel d'offres ouvert,,25974102300024,,34027049500021,,,,,2023-12-31,55,Montant accessible (+5),123857,309643
202323-0023300,Lot 2 Aubervilliers,1235313.0,71240000-2,Appel d'offres ouvert,,20005786700018,,34758223100226,,,,,2023-12-05,55,Montant accessible (+5),123531,308828
2023026VOIRL0100,TRAVAUX DE REPARATION ET D ENTRETIEN DE LA  VOIRIE  D INTERET COMMUNAUTAIRE 2024-2025 ZONE NORD,1233333.0,45233141-9,Procédure adaptée,,20006623100107,,35036191100034,,,,,2023-12-20,55,Montant accessible (+5),123333,308333
2023230042-11500,Prestations de nettoyage et d aide à la restauration dans les collèges publics du secteur Clermont-Creil Lot n°3,1232000.0,90910000-9,Appel d'offres ouvert,,22600001600403,,35021465600059,,,,,2023-12-04,55,Montant accessible (+5),123200,308000
2023F06605010000,RISQUES STATUTAIRES LOT 5,1227381.8,66510000-8,Appel d'offres ouvert,,24871931200162,,39441238100045,,,,,2023-12-19,55,Montant accessible (+5),122738,306845
2023F0112AAOOC00,ACBC FOURNITURE DE FLOCULANTS POUR LE CONDITIONNEMENT DE BOUES DE STATIONS D EPURATIONS,1224536.0,24958200-6,Appel d'offres ouvert,,25670115200025,,43000664300034,,,,,2023-12-11,55,Montant accessible (+5),122454,306134
202323012501,"LOT 1 TERRASSEMENTS,VOIRIES,RESEAUX,CONTROLE D'ACCES,DEFENSE INCENDIE",1220885.21,45000000-7,Procédure adaptée,,24300064300086,,42861352500040,,,,,2023-12-07,55,Montant accessible (+5),122089,305221
2023B230220002,TVX CHANGEMENT SYSTEME DE CHAUFFAGE COL FERE EN TARDENOIS,1220000.0,45232141-2,Procédure adaptée,,22020002600015,,87958207000014,,,,,2023-12-04,55,Montant accessible (+5),122000,305000
2023B230220003,TVX CHANGEMENT SYSTEME DE CHAUFFAGE COL FERE EN TARDENOIS,1220000.0,45232141-2,Procédure adaptée,,22020002600015,,87958207000014,,,,,2023-12-04,55,Montant accessible (+5),122000,305000
202308203,TRAVAUX DE RENOUVELLEMENT DES RÉSEAU HUMIDES RUS DES GRILLONS ET AVENUE DE L&#8217;AÉRODROME SUR LA COMMUNE DE SAINT-ESTEVE,1204967.2,45232410-9,Appel d'offres ouvert,,20002718300017,,56207750300455,,,,,2023-12-19,55,Montant accessible (+5),120497,301242
202308201,TRAVAUX DE RENOUVELLEMENT DES RÉSEAU HUMIDES RUS DES GRILLONS ET AVENUE DE L&#8217;AÉRODROME SUR LA COMMUNE DE SAINT-ESTEVE,1204967.2,45232410-9,Appel d'offres ouvert,,20002718300017,,56207750300455,,,,,2023-12-19,55,Montant accessible (+5),120497,301242
202308202,TRAVAUX DE RENOUVELLEMENT DES RÉSEAU HUMIDES RUS DES GRILLONS ET AVENUE DE L&#8217;AÉRODROME SUR LA COMMUNE DE SAINT-ESTEVE,1204967.2,45232410-9,Appel d'offres ouvert,,20002718300017,,56207750300455,,,,,2023-12-19,55,Montant accessible (+5),120497,301242
2023RTPA164S0501,Lot 5 : Nettoyage des équipements sur le réseau Vitalis,1200000.0,90910000-9,Procédure négociée avec mise en concurrence préalable,,45065514700012,,39950664100501,,,,,2023-12-28,55,Montant accessible (+5),120000,300000
202323C0051-0200,"FE000 Fourniture , conditionnement et livraison de repas froids rapides",1200000.0,55321000-6,Appel d'offres ouvert,,26060047300011,,30751822500049,,,,,2023-12-28,55,Montant accessible (+5),120000,300000
202320230120400,TRANSPORT DES BENNES DES DECHETTERIES,1200000.0,90512000-9,Appel d'offres ouvert,,20006726200028,,34325300100022,,,,,2023-12-28,55,Montant accessible (+5),120000,300000
2023044-2023-B00,EXPLOITAION UNITES DE DISTRIBUTION ZONE 2 PART BON DE COMMANDE,1200000.0,41110000-3,Appel d'offres ouvert,,20003038500203,,77566736310945,,,,,2023-12-28,55,Montant accessible (+5),120000,300000
2023F03100,FOURNITURE DE DENREES ALIMENTAIRES LOT 3 BOEUF,1200000.0,15111100-0,Appel d'offres ouvert,,22470001300424,,32224980600025,,,,,2023-12-27,55,Montant accessible (+5),120000,300000
202423_3700,LOT 2 TRANSPORT ET TRAITEMENT DES DECHETS MENAGERS RECYCLABLES EXCEDENTAIRES DU CENTRE DE TRI,1200000.0,90513000-6,Appel d'offres ouvert,,25250824700019,,32519337300017,,,,,2023-12-22,55,Montant accessible (+5),120000,300000
2024PSCOLLOMR00,LOT 1 - TRANSPORT ET TRAITEMENT DES ORDURES MENAGERES,1200000.0,90500000-2,Appel d'offres ouvert,,20006880700078,,38015787500226,,,,,2023-12-22,55,Montant accessible (+5),120000,300000
2023K2323900,TRAVAUX DE REMPLACEMENT ET DE REPARATION DES GEOMEMBRANES DE LAGUNES DE LA COMMUNAUTE D'AGGLOMERATION DU COTENTIN,1200000.0,45252130-8,Procédure adaptée,,20006720500019,,90648004100019,,,,,2023-12-20,55,Montant accessible (+5),120000,300000
2024202331A00300,TRAVAUX VOIRIE RESEAUX HERBASSE,1200000.0,45233141-9,Procédure adaptée,,20007309600014,,31307503800049,,,,,2023-12-20,55,Montant accessible (+5),120000,300000
2024202331A00100,TRAVAUX VOIRIE RESEAUX PLATEAU ARDECHOIS,1200000.0,45233141-9,Procédure adaptée,,20007309600014,,38893928200017,,,,,2023-12-20,55,Montant accessible (+5),120000,300000
2023M04200,SILA /TVX ENTRETIEN DES OUVRAGES D'ART DES VOIRIES ET DES SENTIERS,1200000.0,45220000-5,Procédure adaptée,,24740001300014,,32933888304460,,,,,2023-12-19,55,Montant accessible (+5),120000,300000
2023PA13 20200,ELECTRICITE COURANT FAIBLE,1200000.0,45310000-3,Procédure adaptée,,21590603300018,,97120154600571,,,,,2023-12-18,55,Montant accessible (+5),120000,300000
202323A0334L0000,ACBC POUR LES DIAGNOSTICS TECHNIQUES DANS LES BATIMENTS DEPARTEMENTAUX,1200000.0,71356200-0,Appel d'offres ouvert,,22060001900016,,43325083400010,,,,,2023-12-15,55,Montant accessible (+5),120000,300000
2023V3F41002AU00,LOT 02 ENTRETIEN MAINTENANCE PREVENTIVE DEPANNAGE AVEC ASTREINTE DES MATERIELS ET DES EQUIPEMENTS DE CUISINE PROFESSIONNELLE ET DE BUANDERIE,1200000.0,50000000-5,Appel d'offres ouvert,,21870850100018,,41775597200029,,,,,2023-12-15,55,Montant accessible (+5),120000,300000
202323DEC59200,LOT 02 - AGENCE CORTE SUD PLAINE ORIENTALE,1200000.0,71241000-9,Appel d'offres ouvert,,20007695800012,,83770903900015,,,,,2023-12-14,55,Montant accessible (+5),120000,300000
2023230006CDE00,"Fourniture et livraison de denrées alimentaires pour la Caisse des Écoles - Relance du lot 13 ""Fruits et légumes, légumes de 4ème et 5ème gamme""",1200000.0,03220000-9,Appel d'offres ouvert,,26950236500019,,78514389200046,,,,,2023-12-13,55,Montant accessible (+5),120000,300000
2023T231400,Travaux d'entretien et de grosses reparations de la voirie communale de Tergnier - Lot unique,1200000.0,45233141-9,Procédure adaptée,,21020711400013,,30648619200074,,,,,2023-12-08,55,Montant accessible (+5),120000,300000
202360248500,SRE - ENTRETIEN DES ESPACES VERTS LE LONG DES ROUTES NATIONALES ET DE GARES ROUTIERES REGIONALES LOT 6 (SRE &#8211; RN2002 RN2),1200000.0,77310000-6,Appel d'offres ouvert,,23974001200012,,44881520900011,,,,,2023-12-06,55,Montant accessible (+5),120000,300000
202360248700,SRS - ENTRETIEN DES ESPACES VERTS LE LONG DES ROUTES NATIONALES ET DE GARES ROUTIERES REGIONALES LOT 8 (SRS - RN5),1200000.0,77310000-6,Appel d'offres ouvert,,23974001200012,,83885714200015,,,,,2023-12-06,55,Montant accessible (+5),120000,300000
202360248600,SRO - ENTRETIEN DES ESPACES VERTS LE LONG DES ROUTES NATIONALES ET DE GARES ROUTIERES REGIONALES LOT 7 (SRO &#8211; RN1A RN1E),1200000.0,77310000-6,Appel d'offres ouvert,,23974001200012,,32772876200029,,,,,2023-12-06,55,Montant accessible (+5),120000,300000
202360248800,SRE - ENTRETIEN DES ESPACES VERTS LE LONG DES ROUTES NATIONALES ET DE GARES ROUTIERES REGIONALES LOT 9 (SRE - RN3),1200000.0,77310000-6,Appel d'offres ouvert,,23974001200012,,44881520900011,,,,,2023-12-06,55,Montant accessible (+5),120000,300000
24991262,Marché réservé - patrimoine de l'avesnoise â travaux à la relocation - accord cadre à bons de commande multi attributaires,1200000.0,45453000-7,Procédure adaptée,4.0,44632028500013,,30582109200031,,,,,2023-12-05,55,Montant accessible (+5),120000,300000
20232023S0002800,Transport des enfants et des jeunes accompagnés par l'aide sociale à l'enfance du Département d’Ille-et-Vilaine -  - Roche aux fées (Janzé Retiers) - ,1200000.0,60100000-9,Appel d'offres ouvert,,22350001800013,,84192710600010,,,,,2023-12-04,55,Montant accessible (+5),120000,300000
2023M2D0107PPB00,ENTRETIEN DES FONTAINES D AGREMENT DE MMM LOT 2 ENTRETIEN DES FONTAINES HORS MONTPELLIER,1200000.0,50800000-3,Appel d'offres ouvert,,24340001700022,,57202552601191,,,,,2023-12-01,55,Montant accessible (+5),120000,300000
2023A0314L0500,"Fourniture et livraison de denrées alimentaires pour les besoins du Département. lot 5: beurre,?ufs,fromage,produits laitiers et avicoles.",1200000.0,15500000-3,Appel d'offres ouvert,,22060001900016,,43428546600018,,,,,2023-11-29,55,Montant accessible (+5),120000,300000
202322N0728-0000,FF - MAINTENANCE ET EVOLUTION DE SOLUTIONS DE TELEPHONIE SATELLITAIRE ET PRESTATTIONS ASSOCIEES,1200000.0,64210000-1,Appel d'offres ouvert,,20003019500115,,43208057000059,,,,,2023-11-28,55,Montant accessible (+5),120000,300000
20232318200,Barreau de liaison RD33 & VC114 Connerré - Dernière phase,1199483.97,45112500-0,Appel d'offres ouvert,,22720002900014,,38249564600053,,,,,2023-12-12,55,Montant accessible (+5),119948,299871
20242300581000,CONSTRUCTION BATIMENT SILOT- POLE ESS ET DES CULTURES URBAINS A COULOUNIEIX CHAMIERS,1198999.03,45210000-2,Appel d'offres ouvert,,20004039200231,,51813777300074,,,,,2023-12-20,55,Montant accessible (+5),119900,299750
2023-23-0600,"LOT 1 - ACCUEIL PERISCOLAIRE, CLUB PREADOS ET FOYER JEUNES GIVRAND ET ST REVEREND",1198600.0,85312110-3,Procédure adaptée,,20006126500019,,33273739400608,,,,,2023-12-28,55,Montant accessible (+5),119860,299650
2023M23350GRT00,M23350GRT - LOT 1 : NETTOYAGE DE BATIMENTS RECEVANT DU PUBLIC,1192950.0,90910000-9,Appel d'offres ouvert,,24450046800040,,53489729300062,,,,,2023-11-29,55,Montant accessible (+5),119295,298238
2023M23350GRT01,M23350GRT - LOT 1 : NETTOYAGE DE BATIMENTS RECEVANT DU PUBLIC,1192950.0,90910000-9,Appel d'offres ouvert,,24450046800040,,53489729300062,,,,,2023-11-29,55,Montant accessible (+5),119295,298238
202319A3R100,TRAVAUX ER - REEL ZONE A3,1190700.0,09310000-5,Appel d'offres ouvert,,25974102300024,,32397354500037,,,,,2023-12-31,55,Montant accessible (+5),119070,297675
2023022000000000,"Fourniture et livraison de repas en liaison froide et goûters pour la restauration scolaire, les accueils de loisirs, les multi accueils",1186476.0,15894200-3,Appel d'offres ouvert,,20007101700095,,39051326500020,,,,,2023-12-11,55,Montant accessible (+5),118648,296619
202406AOPLACE100,"Réaménagement des Places Carnot et de Germersheim/Palais de Justice - Lot no 1 : ""Terrassement - VRD""",1184625.45,45110000-1,Appel d'offres ouvert,,21710543600018,,34889929500219,,,,,2023-12-18,55,Montant accessible (+5),118463,296156
2023-10MP800,CVC,1183590.37,45000000-7,Appel d'offres ouvert,,21340090600011,,83463306700022,,,,,2023-12-14,55,Montant accessible (+5),118359,295898
2023-10MP801,CVC,1183590.37,45000000-7,Appel d'offres ouvert,,21340090600011,,83463306700022,,,,,2023-12-14,55,Montant accessible (+5),118359,295898
2024M202315100,TRAVAUX DE MODERNISATION DE L'ÉCLAIRAGE PUBLIC,1175316.8,45316110-9,Procédure adaptée,,21770514400012,,42054064300368,,,,,2023-12-29,55,Montant accessible (+5),117532,293829
2023-06-03-0000,LOT 3 - GROS OEUVRE - TRAVAUX EXTENSION ECOLE DES SOURCES,1175160.9,45214210-5,Appel d'offres ouvert,,21740094400013,,38441163300025,,,,,2023-12-14,55,Montant accessible (+5),117516,293790
202330508800,TRAVAUX SUR LES SITES ET ITINERAIRES DES ESPACES NATURELS SENSIBLES DU DEPARTEMENT DE LA REUNION_RELANCE   LOT 01 : Travaux de confortement d&#8217;it,1174096.0,45111291-4,Appel d'offres ouvert,,22974001400019,,43149881500049,,,,,2023-12-18,55,Montant accessible (+5),117410,293524
202369500,Hp 1610/1680 et#8211; desvres et#8211; rehabilitation energetique de 61 logements collectifs: Lot 2 : Façades,1172527.0,45443000-4,Procédure adaptée,,61682020500154,,35620023800075,,,,,2023-12-18,55,Montant accessible (+5),117253,293132
20232023T0000800,Extension et renouvellement des réseaux d’eau potable et d’eaux usées sur le territoire du SIAEP de la région de Questembert - Programme 2024,1170289.2,45232150-8,Procédure adaptée,,20005168800014,,48008468000028,,,,,2023-12-01,55,Montant accessible (+5),117029,292572
2023F2300100,ORGANISATION DES ACTIVITES SOCIO EDUCATIVES DU POLE DE PROXIMITE DE LA COTE DES ISLES 2024 2025,1166990.0,92331210-5,Procédure adaptée,,20006720500019,,32985738700099,,,,,2023-12-18,55,Montant accessible (+5),116699,291748
20234000,INTRACTING - Réno EP Saint Pol DE Léon,1166666.08,45316110-9,Procédure adaptée,,25290114500042,,43408539500029,SPIE CITYNETWORKS,,51,SAINT-OUEN-SUR-SEINE,2023-12-14,55,Montant accessible (+5),116667,291667
20232023T0003600,renouvellement des installations d'éclairage public sur la commune de Saint-Pol-de-Léon,1166666.0,45316110-9,Procédure adaptée,,25290114500042,,43408539500441,,,,,2023-12-14,55,Montant accessible (+5),116667,291666
202330508900,TRAVAUX SUR LES SITES ET ITINERAIRES DES ESPACES NATURELS SENSIBLES DU DEPARTEMENT DE LA REUNION_RELANCE   LOT 04 : Travaux de confortement d&#8217;it,1150896.0,45111291-4,Appel d'offres ouvert,,22974001400019,,43149881500049,,,,,2023-12-18,55,Montant accessible (+5),115090,287724
202323-0023200,Lot 1 La Courneuve,1150350.0,71240000-2,Appel d'offres ouvert,,20005786700018,,78433713100014,,,,,2023-12-05,55,Montant accessible (+5),115035,287588
202323EA22700000,RENOUVELLEMENT RESEAUX EAUX USEES RUE LEONCE VIELJEUX,1149961.9,45232100-3,Procédure adaptée,,24170043400020,,34431386100520,,,,,2023-12-20,55,Montant accessible (+5),114996,287490
20232023380000,TRAVAUX RUE RENE GODEST ET ENCLOS DU MOULIN,1141684.0,45232410-9,Procédure adaptée,,24350078200079,,75151000900036,,,,,2023-12-07,55,Montant accessible (+5),114168,285421
2023006900,Travaux de réhabilitation de 54 logements individuels à CLERMONT-EN-ARGONNE (1 à 27 rue des Peupliers : 14 logements / 1 à 16 rue Micheler : 16 logeme,1141120.0,45321000-3,Procédure adaptée,,43486367600087,,48148836900010,,,,,2023-12-28,55,Montant accessible (+5),114112,285280
2023202342100,NETTOIEMENT DE LA VOIRIE ET DES ESPACES PUBLICS,1141000.0,90610000-6,Appel d'offres ouvert,,21780640500015,,77564414900236,,,,,2023-12-05,55,Montant accessible (+5),114100,285250
202307580020000,DB LE LOT N°2 Travaux réalisés dans le cadre du GER Nord Durable des collèges du Département du Nord  - secteur de Lille EST,1138231.63,45261420-4,Appel d'offres ouvert,,22590001801244,,32003032300044,,,,,2023-12-05,55,Montant accessible (+5),113823,284558
202330393905,Aménagement d'un Pôle d'Echange Multimodal (PEM) à Saône,1137936.9,45454100-5,Procédure adaptée,,24250036100017,,30142262200029,,,,,2023-12-11,55,Montant accessible (+5),113794,284484
202330393903,Aménagement d'un Pôle d'Echange Multimodal (PEM) à Saône,1137936.9,45454100-5,Procédure adaptée,,24250036100017,,30142262200029,,,,,2023-12-11,55,Montant accessible (+5),113794,284484
202330393904,Aménagement d'un Pôle d'Echange Multimodal (PEM) à Saône,1137936.9,45454100-5,Procédure adaptée,,24250036100017,,30142262200029,,,,,2023-12-11,55,Montant accessible (+5),113794,284484
2023n05 Lot 100,CHAMPS CAPTANT MAS DU TEMPLE ROGNONAS : GENIE CIVIL ET EQUIPEMENTS,1134535.0,45247270-3,Procédure adaptée,,87880239600019,,33937998405728,,,,,2023-11-29,55,Montant accessible (+5),113454,283634
2023n05 Lot 100,CHAMPS CAPTANT MAS DU TEMPLE ROGNONAS : GENIE CIVIL ET EQUIPEMENTS,1134535.0,45247270-3,Procédure adaptée,,87880239600019,,58298030600010,,,,,2023-11-29,55,Montant accessible (+5),113454,283634
2023ACENASUL0200,Marche de Fourniture de produits surgeles pour le groupement de commande de denrees alimentaires des EPLE et structures publiques de la zone Pyrenees ,1134331.41,15000000-8,Appel d'offres ouvert,,21640410300014,,42493550000027,,,,,2023-12-07,55,Montant accessible (+5),113433,283583
2023O511600,Groupe scolaire Kennedy - construction LOT 05,1134117.03,45421150-0,Appel d'offres ouvert,,21690123100011,,38051236800024,,,,,2023-12-15,55,Montant accessible (+5),113412,283529
202301800,REALISATION D'UNE PASSERELLE SUR LA SEVRE ENTRE CUGAND ET GETIGNE,1131340.01,45221113-7,Procédure adaptée,,21440063200011,,63672012000162,,,,,2023-12-11,55,Montant accessible (+5),113134,282835
202301800,REALISATION D'UNE PASSERELLE SUR LA SEVRE ENTRE CUGAND ET GETIGNE,1131340.01,45221113-7,Procédure adaptée,,21440063200011,,53791622300127,,,,,2023-12-11,55,Montant accessible (+5),113134,282835
20232023-01001,Interconnexion AEP de Cour Saint Maurice depuis Vaucluse,1128037.57,45231110-9,Procédure adaptée,,20002307500100,,87725037300017,,,,,2023-12-20,55,Montant accessible (+5),112804,282009
20232023021_0200,INTERIM CHAUFFEURS,1125000.0,90511000-2,Appel d'offres ouvert,,20007341900018,,43805221900161,,,,,2023-12-21,55,Montant accessible (+5),112500,281250
2023-10MP101,VRD Terrassement,1124733.7,45000000-7,Appel d'offres ouvert,,21340090600011,,33878625400031,,,,,2023-12-14,55,Montant accessible (+5),112473,281183
2023-10MP100,VRD Terrassement,1124733.7,45000000-7,Appel d'offres ouvert,,21340090600011,,31965815900029,,,,,2023-12-14,55,Montant accessible (+5),112473,281183
2023-10MP102,VRD Terrassement,1124733.7,45000000-7,Appel d'offres ouvert,,21340090600011,,33878625400031,,,,,2023-12-14,55,Montant accessible (+5),112473,281183
20232023T0002100,"Marché de renouvellement des réseaux EU, EP et AEP du quartier des Sables Blancs",1124128.85,45232410-9,Procédure adaptée,,24290064500027,,56207750300638,,,,,2023-12-21,55,Montant accessible (+5),112413,281032
2023000000003800,"TRAVAUX D'AMENAGEMENT DE LA PLAGE DE M'BOUANATSA LOT 4 FARES,MOBILIERS ET PLANTATIONS",1122340.14,45112500-0,Procédure adaptée,,20006047300010,,53367687000017,,,,,2023-12-11,55,Montant accessible (+5),112234,280585
20232303700600,LOT 6: COLLECTE ET TRAITEMENT DU VERRE SUR LE TERRITOIRE DE THONON AGGLOMERATION,1120000.0,90511200-4,Appel d'offres ouvert,,20006755100016,,32702008700018,,,,,2023-12-20,55,Montant accessible (+5),112000,280000
