type_anomalie,id,objet,montant,codecpv,procedure,acheteur_id,acheteur_nom,titulaire_siret,date,offres_recues
Fournisseur unique,2023S08sepL6,Prestations de nettoyage des locaux de la Communauté de Communes : Lot 6 : Nettoyage des Gîtes de la Calonne,80000.0,90911100-7,Appel d'offres ouvert,20007011800019,,37884819600069,2023-12-15,1.0
Sans concurrence,2023O539800,Achat des droits du film l'Etrange Noël de Mr.Jack,79000.0,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,,2023-12-06,
Fournisseur unique,249985021,"Passation de marchés d'assurances pour les besoins de la communauté de communes du pays de craon et du c.i.a.s du pays de craon, dans le cadre du grou",78763.0,66515000-3,Appel d'offres ouvert,20004855100010,,30130960500410,2023-12-21,1.0
Fournisseur unique,249923724,RÉHABILITATION DE 63 LOGEMENTS  RUE DES LILAS A CASTRES: Lot 4: RÉHABILITATION DE 63 LOGEMENTS  RUE DES LILAS A CASTRES - lot 4 portes palières,78187.0,44221200-7,Procédure adaptée,50227332900024,,48847986600037,2023-11-30,1.0
Fournisseur unique,249954963,Services d'assurances pour la Commune de L'Union: Lot 3: Assurance des véhicules à moteur et des risques annexes,78059.0,66514110-0,Appel d'offres ouvert,21310561200013,,30130960500410,2023-12-27,1.0
Sans concurrence,20232023-57ALG00,Location de bâtiments modulaires,77718.48,39151300-8,Marché négocié sans publicité ni mise en concurrence préalable,24090039900017,,68555065900179,2023-12-11,
Fournisseur unique,249911853,Hp 1634/1409/1115/1806 et#8211; alette/etaples/vacqueriette/ montreuil  -rehabilitation de logements diffus : Lot 3 : couverture,77570.0,45261210-9,Procédure adaptée,61682020500154,,42075751000011,2023-12-26,1.0
Sans concurrence,202324-0000800,AC-MONO ATTRIBUTAIRE GPMT DE COMMANDE RELATIF AUX  EVOLUTIONS APPLICATIVES D'UNE SOLUTION DE TELETRANSMISSION,77250.0,72212422-3,Marché négocié sans publicité ni mise en concurrence préalable,21930066200018,,48847870200035,2023-12-19,
Sans concurrence,20230131200,ESTAC - PROMOTION DE L'INSTITUTION REGIONALE DANS LE CADRE DE MANIFESTATIONS SPORTIVES DE CHAMPIONNA,77160.0,79341200-8,Marché négocié sans publicité ni mise en concurrence préalable,20005226400013,,41938899600045,2023-12-04,
Sans concurrence,20232315800,MAINTENANCE DU LOGICIEL REGARDS EN MODE SAAS POUR LA VILLE D'AIX EN PROVENCE PRESTATIONS TECHNIQUES,76293.28,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,21130001700012,,38168152700085,2023-12-18,
Fournisseur unique,249911886,Hp 1634/1409/1115/1806 et#8211; alette/etaples/vacqueriette/ montreuil  -rehabilitation de logements diffus : Lot 6 : Electricité,75428.0,45310000-3,Procédure adaptée,61682020500154,,87884477800018,2023-12-26,1.0
Fournisseur unique,249954952,Services d'assurances pour la Commune de L'Union: Lot 2: Assurance des responsabilités et des risques annexes,75361.0,66516000-0,Appel d'offres ouvert,21310561200013,,34153981500025,2023-12-27,1.0
Sans concurrence,202307600,FOURNITURE DE MATS POUR L ECLAIRAGE PUBLIC,75250.0,34928510-6,Marché négocié sans publicité ni mise en concurrence préalable,21180033900882,,52890204200027,2023-12-08,
Sans concurrence,202318LC100,TRAVAUX RESEAU EAU POTABLE JARDINS FAMILIAUX,74982.0,44162500-8,Marché négocié sans publicité ni mise en concurrence préalable,21370122000013,,84066182100016,2023-12-05,
Sans concurrence,20231480000,Novalia Montauban Rénovation de l'ascenseur du bâtiment Novalia,74200.0,45313100-5,Marché négocié sans publicité ni mise en concurrence préalable,22820001000012,,38371167801639,2023-12-07,
Sans concurrence,20230140700,LETTRE DE COMMANDE UGAP LOCATION ANNUELLE DE LICENCES CHEZ L'EDITEUR ADOBE,73449.77,72212218-0,Marché négocié sans publicité ni mise en concurrence préalable,20005226400013,,77605646700819,2023-11-27,
Sans concurrence,2023C197000,PRESTATIONS DE SERVICES ESCAPE GAME H2O,73000.0,98390000-3,Marché négocié sans publicité ni mise en concurrence préalable,24871931200162,,39988425300036,2023-12-29,
Sans concurrence,2023G2300100,MAINTENANCE ET GESTION DU LOGICIEL DE GESTION DES STRUCTURES ENFANCE ET JEUNESSE DU POLE DE PROXIMITE DU VAL DE SAIRE,72920.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,20006720500019,,35142130000036,2023-11-28,
Fournisseur unique,2498964714,Maintenance des 900 000 km de 22 rames de tramways de type Citadis 302 et de marque Alstom du réseau de Soléa: Lot 14: Centrales hydrauliques,72635.0,50222000-7,Procédure avec négociation,94555101800019,,9578172000040,2023-11-27,1.0
Fournisseur unique,2024MA1230042,Marché 24-MA1-23004-Lot2-Maintenance et entretien périodique des systèmes de sécurité incendie,72460.0,50000000-5,Procédure adaptée,50157795100012,,41475251901216,2023-12-28,1.0
Sans concurrence,202309_23L0900,Lot 09 - Viande de volaille fraiche,72000.0,15112100-7,Marché négocié sans publicité ni mise en concurrence préalable,21971128000012,,44133059400017,2023-12-21,
Fournisseur unique,249887933,FOURNITURE DE DENREES ALIMENTAIRES POUR LA RESTAURATION COLLECTIVE DE LA CAISSE DES ECOLES DU 18ème ARR. DE PARIS: Lot 3: Charcuterie et viande de por,72000.0,15000000-8,Appel d'offres ouvert,26750038700019,,52722006500041,2023-12-21,1.0
Sans concurrence,2023DI0700,MAINTENANCE DU PROGICIEL AREO,71600.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,22070001700019,,45066344800030,2023-12-18,
Fournisseur unique,249920472,Hp 1664/403 et#8211; saint etienne au mont - travaux de maintenance de 27 logements individuels : Lot 2 : Couverture,70757.0,45261210-9,Procédure adaptée,61682020500154,,83350815300016,2023-12-20,1.0
Fournisseur unique,2023B02,Marché de service relatif à la prestation d'assurance pour les besoins de la Caisse de Crédit Municipal de Bordeaux: Lot 2: Dommages aux biens et risq,70390.0,66515200-5,Appel d'offres ouvert,26330636700016,,49083908100018,2023-12-22,1.0
Sans concurrence,202420240030100,LOT 1 : ACCUEIL ET ACCOMPAGNEMENT PERSONNES PRIVEES D'EMPLOI,70000.0,75231240-8,Marché négocié sans publicité ni mise en concurrence préalable,21630430300011,,90779645200015,2023-12-13,
Fournisseur unique,241003646,Entretien et maintenance des installations publiques de télédistribution: Lot 1 : Entretien et maintenance des installations publiques de télédistribu,70000.0,50341200-9,Procédure adaptée,21910573100133,,38431307800063,2023-12-18,1.0
Fournisseur unique,241001614,MOe pour des Travaux - Protection de berges - Aménagement de berges au droit d'enjeux Mas-Cabardès et Miraval-Cabardès (11).,70000.0,71300000-1,Procédure adaptée,20007346800015,,31924273100366,2023-11-30,1.0
Sans concurrence,202323PFNEGO3300,Création d'une plateforme Pélicandrome,69930.0,45000000-7,Marché négocié sans publicité ni mise en concurrence préalable,28880001400020,,80764188100014,2023-12-12,
Fournisseur unique,24988263,Assurances Dommages aux Biens,69381.0,66515200-5,Procédure adaptée,20006854200105,,77983836600028,2023-11-27,1.0
Sans concurrence,2023M23030100,LOT 3 - ELECTRICITE - RENOVATION DU PLATEAU MULTISPORTS ET CONSTRUCTION D?UNE COUVERTURE SPORTIVE A JOINVILLE,68584.18,45311200-2,Marché négocié sans publicité ni mise en concurrence préalable,21974011500015,,84104764000021,2023-12-15,
Sans concurrence,2023240400100,TRAVAUX D'ETANCHEITE POUR LA REFECTION DE LA TOITURE DE L'ECOLE ALEXIUS DELACROIX,68006.8,45261420-4,Marché négocié sans publicité ni mise en concurrence préalable,21971107400019,,51014826500026,2023-12-29,
Sans concurrence,202309_23L1000,Lot 10 - viande de volaille fraiche,68000.0,15111000-9,Marché négocié sans publicité ni mise en concurrence préalable,21971128000012,,44133059400017,2023-11-28,
Fournisseur unique,249931944,Contrat d'entretien des installations des résidences du patrimoine de Brive Habitat: Lot 04: Extincteurs désenfumage colonnes sèches,67964.0,24951220-3,Appel d'offres ouvert,27190310600026,,66200521401783,2023-12-12,1.0
Sans concurrence,20242023343400,LOT01 LIVRES NON SCOLAIRES P/MEDIATHEQUE,67500.0,22113000-5,Marché négocié sans publicité ni mise en concurrence préalable,21670348800017,,37874280300034,2023-12-19,
Sans concurrence,2023000001310700,EVALUER L'EFFET ILOTS DE CHALEUR URBAINS ET L'IMPACT DES PROJETS D'AMENAGEMENT,67000.0,72600000-6,Marché négocié sans publicité ni mise en concurrence préalable,23450002300028,,83238073700029,2023-12-08,
Sans concurrence,2024M4B0033DG00,"Location, mise en place et exploitation de matériel de sonorisation et d'éclairage",66888.8,32342410-9,Marché négocié sans publicité ni mise en concurrence préalable,24340001700022,,88495456100012,2023-12-06,
Sans concurrence,2023152TX00,Tx plomberie Clairière,66140.79,45330000-9,Marché négocié sans publicité ni mise en concurrence préalable,28250001600021,,82149972000034,2023-12-19,
Sans concurrence,20232322TVX00,Aménagement du square du Belem,65768.0,45112711-2,Marché passé sans publicité ni mise en concurrence préalable,21440204200110,,49093823000029,2023-12-04,
Fournisseur unique,24231275,Travaux de réhabilitation et d'extension de l'internat du Centre Hospitalier Verdun Saint-Mihiel. Lot 03 : Couverture â Zinguerie â Etanchéité - B,65000.0,45211200-1,Procédure adaptée,20003978200012,,50493583400037,2023-12-11,1.0
Sans concurrence,202323DST031000,Mise conformite electrique groupe scolaire Mermoz,64577.52,45311000-0,Marché négocié sans publicité ni mise en concurrence préalable,21310395500018,,83374835300038,2023-11-29,
Sans concurrence,202398564100,Assurance des dommages aux biens et risques annexes pour Pays de Blain Communauté,64418.0,66515000-3,Marché passé sans publicité ni mise en concurrence préalable,24440045300035,,38384469300887,2023-12-20,
Sans concurrence,2023015300,Location 5 véhicules électriques NHN,63611.0,34144900-7,Marché passé sans publicité ni mise en concurrence préalable,26270874600215,,32989236800021,2023-12-11,
Sans concurrence,20232300051500,Maintenance et prestations associées de la borne de gestion des stations carburant et lavage,63120.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalable,21300189400012,,31365916100050,2023-12-20,
Sans concurrence,20242024-0100,Matériel nautique : catamaran RS CAT14,62954.17,34522100-3,Marché négocié sans publicité ni mise en concurrence préalable,25430009800020,,51794043300025,2023-12-15,
Sans concurrence,202423MT06100,Gros uvre,62516.76,45223220-4,Marché négocié sans publicité ni mise en concurrence préalable,21971115700012,,52137180700020,2023-12-21,
Sans concurrence,2023V3B0049DC00,ZAT SPECTACLE INSTALLATION DE FEU LE 21 DECEMBRE,62100.0,92312000-1,Marché négocié sans publicité ni mise en concurrence préalable,21340172201787,,40306304300026,2023-12-06,
Sans concurrence,202315950000000,"Infogérance, maintenance et évolutions de la solution de gestion des dotations globales de fonctionnement des collèges SCHOLA et prestations associées",61600.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalable,22590001801244,,33527337100096,2023-12-22,
Sans concurrence,2023231420400,REHABILITATION DES SANITAIRES DE LECOLE PAUL LANGEVIN,61550.0,45453000-7,Marché négocié sans publicité ni mise en concurrence préalable,21974008100019,,52861523000026,2023-12-01,
Sans concurrence,249885212,Passation de marchés d'assurances pour les besoins de la Société Publique Aéroportuaire Régionale (SPLAR): Lot 2: Flotte véhicules et risques annexes,61198.0,66514110-0,Marché passé sans publicité ni mise en concurrence préalable,85282836700015,,49184932900058,2023-12-28,1.0
Sans concurrence,2023RENENERBAT00,Travaux chauffage plomberie divers bâtiments (rénovation énergetique),60614.2,45331000-6,Marché négocié sans publicité ni mise en concurrence préalable,21600104000015,,45650053706585,2023-12-06,
Fournisseur unique,249890226,Travaux de construction d'une bibliothèque communale à Thoiry: Lot 6: Plâtrerie - Peintures intérieures,60379.0,45410000-4,Procédure adaptée,21010419600014,,30990409200041,2023-12-13,1.0
Sans concurrence,2023000000018100,ASSURANCES DOMMAGES AUX BIENS,60000.0,66515200-5,Marché négocié sans publicité ni mise en concurrence préalable,20007324500017,,37983490600073,2023-12-22,
Sans concurrence,20232023DSI03000,MAINTENANCE ET PRESTATIONS COMPLEMENT.BERGER LEVRAULT,60000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,21830115800018,,75580064600381,2023-12-21,
Sans concurrence,2023202368100,ACQUISITION DE LIVRES NON SCOLAIRES POUR LES MEDIATHEQUES D'EPERNAY,60000.0,22113000-5,Marché négocié sans publicité ni mise en concurrence préalable,20006768400015,,52868760100021,2023-12-21,
Sans concurrence,2024202313000100,CENTRE AQUATIQUE - TRAVAUX SUR SAUNA EXISTANT,60000.0,45211370-3,Marché négocié sans publicité ni mise en concurrence préalable,24690075700039,,48322514000043,2023-12-20,
Sans concurrence,2023Z232233A0000,FOURNITURE ET LIVRAISON DE MATERIEL PERMETTANT LA MISE EN OEUVRE D'UNE OFFRE D'AUDIODESCRIPTION  DES EVENEMENTS SPORTIFS OU CULTURELS A UN PUBLIC DEFI,60000.0,45223720-9,Marché négocié sans publicité ni mise en concurrence préalable,20005480700017,,31761583900022,2023-12-12,
Sans concurrence,2023V3N51200AU00,PRESTATIONS D ACCES D HEBERGEMENT DE DROIT D USAGE ET ASSISTANCE AU LOGICIEL ADELYCE ET SERVICES ASSOCIES,60000.0,72260000-5,Marché négocié sans publicité ni mise en concurrence préalable,21870850100018,,50127196900021,2023-12-08,
Fournisseur unique,24995854,Fourniture de repas cuisinés en liaison froide pour les Accueils Collectifs de Mineurs (ACM) les mercredis récréatifs et vacances scolaires.,60000.0,55521200-0,Procédure adaptée,21620178000014,,24620063800145,2023-12-28,1.0
Sans concurrence,202320230165-P00,REHABILITATION DU SYSTEME D'EVACUATION DES EAUX PLUVIALES DE LA MAIRIE ANNEXE KAWENI,59900.0,33711100-8,Marché négocié sans publicité ni mise en concurrence préalable,20000883700011,,2407552500014,2023-12-26,
Sans concurrence,2023IN03400,FORMATIONS LOGICIELS E-SEDIT RH/GF + DECI,59666.6,80533100-0,Marché négocié sans publicité ni mise en concurrence préalable,28071200100013,,75580064600373,2023-12-15,
Sans concurrence,2023LO03101,MARCHE COMPLEMENTAIRE : ENFOUISSEMT CUVES INCENDIE,59636.09,45112500-0,Marché négocié sans publicité ni mise en concurrence préalable,28071200100013,,38893928200017,2023-11-30,
Sans concurrence,2023LO03100,MARCHE COMPLEMENTAIRE : ENFOUISSEMT CUVES INCENDIE,59636.09,45112500-0,Marché négocié sans publicité ni mise en concurrence préalable,28071200100013,,38893928200017,2023-11-30,
Fournisseur unique,249983073,Acquisition de 5 véhicules pour les besoins de la CIVIS.: Lot 3: Acquisition d'automobiles de segment B électriques,58341.0,34110000-1,Procédure adaptée,24974007700048,,47967345100023,2023-12-21,1.0
Sans concurrence,2023050400,RENFORCEMENT CHAUSSEES HORS AGGLOMERATION/COEUR DE BOURG,58069.23,45233228-3,Marché négocié sans publicité ni mise en concurrence préalable,21220166900018,,72202858600252,2023-12-06,
Sans concurrence,20232023051BG00,LOT2 FONDATIONS SPECIALES TRX RENOVATION SALLE LES OREADES MONTSURS,58017.46,45262210-6,Marché négocié sans publicité ni mise en concurrence préalable,20003329800015,,30864849200038,2023-11-29,
Sans concurrence,2023S0080000,Prestations de maintenance applications et logiciels édités ou fournis par ANTIBIA prestations de formation assistance,58009.76,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,28050006700028,,34263913500033,2023-12-29,
Fournisseur unique,202300112,Marché Public pour l'aménagement et la rénovation des intérieurs et extérieurs du Seaquarium: Lot 2: Menuiserie,57970.0,45421000-4,Procédure adaptée,33791211700047,,32928568800035,2023-12-19,1.0
Fournisseur unique,2023004,Marché d'assurances - Lot 2: Flotte automobile et auto-mission,57917.0,66514110-0,Procédure adaptée,21840034900013,,83381722400029,2023-12-27,1.0
Sans concurrence,20232321TVX00,Réfection de l'éclairage sportif,57679.0,45316100-6,Marché passé sans publicité ni mise en concurrence préalable,21440204200110,,40985159900509,2023-12-04,
Sans concurrence,20232305100,EXECUTION DES PRESTATIONS DE MAINTENANCE ET DE PRESTATIONS COMPLEMENTAIRES POUR LE LOGICIEL POSEIDON-ACTES,57495.08,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,20003991500018,,30698807200063,2023-12-22,
Fournisseur unique,2023B04,Marché de service relatif à la prestation d'assurance pour les besoins de la Caisse de Crédit Municipal de Bordeaux: Lot 4: Flotte automobile et risqu,57350.0,66514110-0,Appel d'offres ouvert,26330636700016,,83381722400029,2023-12-22,1.0
Sans concurrence,2023I84700,TRAVAUX DE PEINTURE ET TRAITEMENT DES FACADES POUR REHABILITATION DE LA MEDIATHEQUE,57130.0,44111400-5,Marché négocié sans publicité ni mise en concurrence préalable,21971113200015,,44780675300011,2023-12-19,
Sans concurrence,202324M10001F-00,ACCOMPAGNEMENT D'EXPERTS PERMANENT A L'ANALYSE FINANCIERE ET FISCALE,56713.5,79412000-5,Marché négocié sans publicité ni mise en concurrence préalable,21300007800013,,38168152700101,2023-12-22,
Sans concurrence,20232316000,TRAVAUX SECURITE AQUEDUC CORTESINE,56320.24,45262330-3,Marché négocié sans publicité ni mise en concurrence préalable,21130001700012,,57262171200064,2023-12-08,
Sans concurrence,2023DI1600,MAINTENANCE DU PROGICIEL EDUCFACILE,56192.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,22070001700019,,42357753500036,2023-12-19,
Sans concurrence,202323V1361-0000,IA200 ACHAT DE JOURNAUX PERIODIQUES EN KIOSQUE POUR LE SERVICE PRESSE DE LA VILLE DE NICE,56000.0,22200000-2,Marché négocié sans publicité ni mise en concurrence préalable,21060088800015,,37823365400029,2023-12-12,
Sans concurrence,20232023-24-200,Assurance « Flotte automobile et risques annexes »,55396.2,66514110-0,Marché négocié sans publicité ni mise en concurrence préalable,26060030900017,,83381722400029,2023-12-27,
Sans concurrence,2023000000005200,Travaux de remplacement d'une chaudière à la piscine de la CCBS,55110.9,45331110-0,Marché négocié sans publicité ni mise en concurrence préalable,20004035000015,,54582009400039,2023-12-06,
Sans concurrence,20232023244301,CONVENTION SICTIAM 2024-PLAN DE SERVICES,55054.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalable,22830001800113,,25060187900043,2023-12-26,
Sans concurrence,20231268200,MAINTENANCE ET PRESTATIONS DE SERVICES GESTION DES ARCHIVES - AVENIO,55000.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalable,20005374200017,,40190765400032,2023-12-28,
Sans concurrence,2023BOII01700100,(CPP) MAINTENANCE ET ASSISTANCE GESTION RH PAIE INDEMNISATION DU SDIS,55000.0,72514300-4,Marché négocié sans publicité ni mise en concurrence préalable,28421024200020,,75580064600373,2023-12-05,
Fournisseur unique,2023C02,"Prestations de prisées, renouvellements et ventes aux enchères publiques judiciaires du Crédit Municipal de Bordeaux en ses agences de prêts sur gages",55000.0,79957000-7,Appel d'offres ouvert,26330636700016,,80489489700037,2023-12-29,1.0
Sans concurrence,202307700,ILLUMINATIONS ARTISTIQUES DE NOEL 2023,54734.48,92311000-4,Marché négocié sans publicité ni mise en concurrence préalable,21180033900882,,,2023-12-11,
Sans concurrence,202398280900,SOUSCRIPTION ET GESTION DES CONTRATS D'ASSURANCES: Lot 1 : ASSURANCE DOMMAGES AUX BIENS,54244.0,66510000-8,Marché passé sans publicité ni mise en concurrence préalable,21840035600018,,37983490600073,2023-12-11,
Fournisseur unique,2410095461,PATRIMOINE DE PROMOCIL - Travaux d'Entretien Courant Agences: Lot 1: Secteur SAMBRE - Toutes agences - Chaudronnerie Serrurerie,54000.0,45262400-5,Appel d'offres ouvert,44552039800030,,38022684500036,2023-12-04,1.0
Sans concurrence,24992830,Travaux sur le réseau AEP du Hameau de la Barre commune de Saint Maurice Navacelles,53995.0,45231110-9,Marché passé sans publicité ni mise en concurrence préalable,20001734100120,,42043563800010,2023-12-11,2.0
Fournisseur unique,2499066717,Construction d'un groupe scolaire et de salles associatives sur le Parc Mulonnière à Orvault.: Lot 17: PANNEAUX PHOTOVOLTAÏQUES,53671.0,09331200-0,Appel d'offres ouvert,21440114300018,,47880428900021,2023-12-21,1.0
Sans concurrence,20230045100,"PARTENARIAT DE VALORISATION DE LA REGION GRAND EST DANS LE CADRE DU SALON ""THE MIX"" les 14 et 15 décembre 2023",53533.33,79952000-2,Marché négocié sans publicité ni mise en concurrence préalable,20005226400013,,49315231800017,2023-11-29,
Sans concurrence,2024M202322100,TRAVAUX D'INSTALLATION D'UNE STATION DE FITNESS,53006.6,45212200-8,Marché négocié sans publicité ni mise en concurrence préalable,21770514400012,,71850052300011,2023-12-19,
Sans concurrence,202309_23L1700,Lot 17 - Autres conserves appertisées,52000.0,15131000-5,Marché négocié sans publicité ni mise en concurrence préalable,21971128000012,,78574231300147,2023-12-20,
Sans concurrence,202309_23L0800,Lot 08 - Viande porcine fraiche,52000.0,15113000-3,Marché négocié sans publicité ni mise en concurrence préalable,21971128000012,,44133059400017,2023-11-28,
Sans concurrence,202320230143-P00,LEPROJET CONSISTE EN ECHANGE INTER JEUNE ENGAGES ENTRE LE COSEIL MUNICIPAL DES JEUNES ET LE NATIONAL YOUTH COUNCIL DE L'ILE MAURICE,50794.47,34980000-0,Marché négocié sans publicité ni mise en concurrence préalable,20000883700011,,9413661100012,2023-12-05,
Sans concurrence,20231253900,CONTRAT DE MAINTENANCE TELIOS,50732.12,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,20005374200017,,83149820900053,2023-11-29,
Fournisseur unique,24988440,Entretien et maintenance (P2) des systèmes individuels de chauffage et production d'eau chaude sanitaire de 30 groupes du Patrimoine de MEDUANE HABITA,50700.0,39715000-7,Procédure adaptée,55655032500030,,30134058406761,2023-12-06,1.0
Sans concurrence,2023M23031200,MARCHE SIMILAIRE PORTANT SUR LES PRESTATIONS D?ENTRETIEN DES ESPACES VERTS DU BARACHOIS,50686.68,77310000-6,Marché négocié sans publicité ni mise en concurrence préalable,21974011500015,,83505812400016,2023-12-18,
Sans concurrence,2023I84600,REALISATION D'UNE OEUVRE SCULPTURALE MONUMENTALE EN HOMMAGE A ETIENNE MOLIA,50432.0,45220000-5,Marché négocié sans publicité ni mise en concurrence préalable,21971113200015,,41226738700014,2023-12-12,
Sans concurrence,2023M23031800,MS4 AU LOT 6,50091.76,48000000-8,Marché négocié sans publicité ni mise en concurrence préalable,21974011500015,,48903112000020,2023-12-26,
Sans concurrence,2023O541900,Coproduction du spectacle Le Mandat,50000.0,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,80926540800017,2023-12-15,
Sans concurrence,202420240030300,LOT 3 : ORGANISATION DE VISITE ET CREATION ELEMENTS COMMUNICATION POUR PROMOUVOIR LE TERRITOIRE,50000.0,75231240-8,Marché négocié sans publicité ni mise en concurrence préalable,21630430300011,,90779645200015,2023-12-14,
Sans concurrence,2023077LU00,ACHAT PLACES FOOTBALL SAISON 2023-2024,50000.0,22459000-2,Marché négocié sans publicité ni mise en concurrence préalable,20006925000013,,41938899600045,2023-12-14,
Sans concurrence,202320230850100,LIVRES ADULTES ET JEUNESSE,50000.0,22113000-5,Marché négocié sans publicité ni mise en concurrence préalable,21580194500019,,40289177400026,2023-12-07,
Sans concurrence,2023B15902,MAINTENANCE BOULE A VAGUES PISCINE GUYNEMER,50000.0,50800000-3,Marché négocié sans publicité ni mise en concurrence préalable,20002715900017,,,2023-11-29,
Fournisseur unique,249885201,Passation de marchés d'assurances pour les besoins de la Société Publique Aéroportuaire Régionale (SPLAR): Lot 1: Dommages aux biens mobiliers et immo,50000.0,66515000-3,Appel d'offres ouvert,85282836700015,,49184932900058,2023-12-20,1.0
Sans concurrence,20232316100,CONTRAT DE DIRECTION ARTISTIQUE ET DE CESSION DES DROITS D'AUTEUR POUR L'EXPOSITION CHIHARU SHIOTA DANS LE CADRE DE LA BIENNALE 2024,49900.0,92312000-1,Marché négocié sans publicité ni mise en concurrence préalable,21130001700012,,72201077400015,2023-12-08,
Sans concurrence,202320232100,Travaux de réfection d'étanchéité de l'Hôtel de Ville,49448.0,45261420-4,Marché passé sans publicité ni mise en concurrence préalable,21440026900012,,35195733700048,2023-12-06,
Sans concurrence,2023SIGD-007000,"MAINTENANCE, PRESTATIONS ET ACQUISITIONS COMPLÉMENTAIRES POUR LA SOLUTION INFORMATISÉE DU LDVHA «PHYLUM»",49000.0,72510000-3,Marché négocié sans publicité ni mise en concurrence préalable,22050001100220,,35403236900051,2023-12-19,
Sans concurrence,2023SSIN-003700,"MAINTENANCE, PRESTATIONS ET ACQUISITIONS COMPLEMENTAIRES DU SYSTEME D'INFORMATION ""PYTHEAS""",49000.0,48000000-8,Marché négocié sans publicité ni mise en concurrence préalable,22050001100089,,39072748500026,2023-11-27,
Sans concurrence,202323CO11800,MISE HORS D'EAU  BATIMENT THOMALEX,48821.37,45261920-9,Marché négocié sans publicité ni mise en concurrence préalable,21140366200011,,85164381700022,2023-11-28,
Sans concurrence,202323CO11801,MISE HORS D'EAU  BATIMENT THOMALEX,48821.37,45261920-9,Marché négocié sans publicité ni mise en concurrence préalable,21140366200011,,85164381700022,2023-11-28,
Sans concurrence,20231470001,Abbaye de Belleperche Réhabilitation d'une station d'assainissement,48650.0,45232410-9,Marché négocié sans publicité ni mise en concurrence préalable,22820001000012,,89254353900019,2023-12-07,
Sans concurrence,202323V1288-0000,ACHAT INSTRUMENTS DE MUSIQUE - FLUTES PROFESSIONNELLES,48000.0,37314000-2,Marché négocié sans publicité ni mise en concurrence préalable,21060088800015,,37989020500022,2023-12-21,
Sans concurrence,202309_23L4600,"Lot 46 - FAG (Fruit à pain, avocat, gombo)",48000.0,03222110-7,Marché négocié sans publicité ni mise en concurrence préalable,21971128000012,,41499861700024,2023-12-14,
Fournisseur unique,2023S08sepL7,Prestations de nettoyage des locaux de la Communauté de Communes : Lot 7 : Vitrerie de l'ensemble des bâtiments,48000.0,90911300-9,Appel d'offres ouvert,20007011800019,,95030878300063,2023-12-15,1.0
Fournisseur unique,20242024000499,Assurances «Responsabilité et risques annexes» et «Flotte automobile et risques annexes» A DESTINATION DE CHAUMONT HABITAT ET HAMARIS - marché alloti ,47681.0,66000000-0,Appel d'offres ouvert,88333378300016,,83381722400029,2023-12-26,1.0
Sans concurrence,202323E02500100,ACQUISITION DE L OEUVRE LE DEFI DE NICOLAS LAVARENNE,47500.0,92311000-4,Marché négocié sans publicité ni mise en concurrence préalable,21060004500012,,31234184500039,2023-12-08,
Sans concurrence,2023-31-0200,Lot 2 - Prestation de services en assurances - Responsabilité Civile,47369.05,66516000-0,Marché négocié sans publicité ni mise en concurrence préalable,25330347300057,,33904153500024,2023-12-19,
Sans concurrence,2023-31-0201,Lot 2 - Prestation de services en assurances - Responsabilité Civile,47369.05,66516000-0,Marché négocié sans publicité ni mise en concurrence préalable,25330347300057,,33904153500024,2023-12-19,
Fournisseur unique,249882937,Création d'ateliers relais destinés à recevoir des artisans au sein de la zone d'activités Actival d'Orne sur la commune de Sarceaux: Lot 7 : Menuiser,47000.0,45213252-4,Procédure adaptée,20006845000010,,38806162400010,2023-12-21,1.0
Sans concurrence,202323MA01800,FOURNITURE DE LED ET TRAVAUX DE POSE POUR LE RELAMPING SMA,46945.87,31520000-7,Marché négocié sans publicité ni mise en concurrence préalable,21140366200011,,50878629000033,2023-11-29,
Fournisseur unique,2446379,L'opération de travaux a pour objet  la construction de 23 logements collectifs-Zac du Ponterlant à Avion: Lot 2: Charpente bois,46908.0,45261100-5,Procédure adaptée,32791063400069,,80738224700029,2023-12-21,1.0
Sans concurrence,202319200,Aménagement de PAV pour les colonnes aériennes - Réalisation PAV communes Sud de la CCPM,46500.0,45112500-0,Marché négocié sans publicité ni mise en concurrence préalable,20004332100013,,44454977800041,2023-12-07,
Fournisseur unique,249911842,Hp 1634/1409/1115/1806 et#8211; alette/etaples/vacqueriette/ montreuil  -rehabilitation de logements diffus : Lot 2 : façades,46323.0,45443000-4,Procédure adaptée,61682020500154,,42075751000011,2023-12-26,1.0
