id,objet,montant,codecpv,categorie_cpv,procedure,datenotification,acheteur_id,acheteur_nom,titulaire_siret,offres_recues,lieu,formeprix
2023131A00,FOURNITURE ET LIVRAISON DE PIECES DETACHEES POUR VEHICULES DU CD LOT02,120000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-12-22,22390001000362,,89129465400050,,DEPARTEMENT DU JURA,Ferme
20232023F0008100,Système d'acquisition dynamique pour l'achat de véhicules d'occasion : véhicules particuliers et véhicules légers utilitaires - Marché spécifique n°22 - achat en occasion d'un véhicule électrique type citadine.,18613.53,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-22,20006798100015,,48494055600018,,(22) Côtes-d'Armor,Ferme
20232023F0005900,"Achat de pièces de rechange VL-VU et achat de pièces de rechange et/ou réparations pour camions, tracteurs, débrousailleuses, porte-outils, chargeuses et pelles - Débrousailleuses et porte-outils Achat et livraison de pièces de rechange adaptables toutes",180000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-12-22,22290001100016,,88531862600011,,(29) Finistère,Ferme
20232023F0005700,"Achat de pièces de rechange VL-VU et achat de pièces de rechange et/ou réparations pour camions, tracteurs, débrousailleuses, porte-outils, chargeuses et pelles - Achat et livraison de pièces de rechange d'origine et/ou réparations de débrousailleuses et",16000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-12-22,22290001100016,,51042442700027,,(29) Finistère,Ferme
2023132A00,FOURNITURE ET LIVRAISON DE PIECES DETACHEES POUR VEHICULES DU CD - LOT03,40000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-12-22,22390001000362,,47878084400518,,DEPARTEMENT DU JURA,Ferme
2023231000,ACQUISITION ET INSTALLATION D'UN PROJECTEUR ET D'UN SYSTEME D'AIDE AU HANDICAP SENSORIEL POUR LE CINEMA ARIEL,81540.0,38652000-0,Instruments de mesure,Procédure adaptée,2023-12-22,21760451100014,,50976939400065,,MONT-SAINT-AIGNAN,Ferme
2023S013000,COLLECTE TRAITEMENT BIODECHETS ALIMENTAIRES ISSUS POINTS DE RESTAURATION DE LA COLLECTIVITE,40000.0,44613800-8,Matériaux de construction,Procédure adaptée,2023-12-22,21130063700017,,90792793300024,,MIRAMAS,Révisable
249906992,Travaux de rénovation de l'église: Lot 2: Le lot 2 concerne la rénovation des peintures.,24000.0,44810000-1,Matériaux de construction,Procédure adaptée,2023-12-22,21130033000019,,51414714900017,3.0,,Forfaitaire
2023V23579RT00,V23579RT - FOURNITURE ET LIVRAISON DE FOURNITURES SCOLAIRES ET LOISIRS CREATIFS (HORS PAPIER BLANC D'IMPRESSION ET DE REPROGRAPHIE),1166666.64,39162110-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-22,21450234600015,,80458482900027,,ORLEANS CEDEX 1,Révisable
2023080000000000,ACHAT ET LIVRAISON DE FOURNITURES DE RESTAURATION A USAGE UNIQUE,60000.0,39222000-4,Mobilier & ménager,Procédure adaptée,2023-12-22,21060108400010,,40799550500044,,La Roquette-sur-Siagne,Révisable
202323M005100,FOURNITURE DE VAISSELLE JETABLE,100000.0,39222100-5,Mobilier & ménager,Appel d'offres ouvert,2023-12-22,21060027600013,,32796302100040,,CAGNES SUR MER,Révisable
2023922500,"ACHAT ET LIVRAISON DE FOURNITURES ELECTRIQUES POUR LES LUMINAIRES DES LOCAUX ADMINISTRATIFS ET DU PATRIMOINE RATTACHES AUX DP DE HDSH - OPH  (2 LOTS) - Lot 1 : Directions de proximité de Clichy la Garenne, Bois Colombes, Nanterre, Suresnes  et du Siège",200000.0,31531000-7,Matériel électrique,Appel d'offres ouvert,2023-12-22,27920022400012,,30930461605851,,Hauts de seine,Révisable
2023SMG07A00,MOBILIERS D HEBERGEMENT POUR SALAVAS,145833.33,39100000-3,Mobilier & ménager,Appel d'offres ouvert,2023-12-22,22070001700118,,37852953100030,,DEPARTEMENT DE L ARDECHE,Ferme
2023922600,"ACHAT ET LIVRAISON DE FOURNITURES ELECTRIQUES POUR LES LUMINAIRES DES LOCAUX ADMINISTRATIFS ET DU PATRIMOINE RATTACHES AUX DP DE HDSH - OPH  (2 LOTS) - Lot 2 : Directions de proximité de Rueil Malmaison, Seine Ouest, du Plessis Robinson et de Bagneux",200000.0,31531000-7,Matériel électrique,Appel d'offres ouvert,2023-12-22,27920022400012,,30930461605851,,Hauts de seine,Révisable
2023F03600,FOURNITURE DE DENREES ALIMENTAIRES LOT 8 CONSERVES ET EPICERIE BIO,640000.0,15897200-4,Alimentaire,Appel d'offres ouvert,2023-12-22,22470001300424,,53930425300021,,Département Lot-et-Garonne,Ferme
202317160010000,Accord-cadre à BC et à MS relatif à la fourniture et la livraison de fondants (sel) routiers demi-sec/humide pour la VH Département du Nord  LOT 1 : Fourniture de sel en vrac,1420000.0,34927100-2,Transport & véhicules,Appel d'offres ouvert,2023-12-22,22590001801244,,42473175000057,,LILLE,Révisable
2024TKR23-0300,REALISATION ET LIVRAISON DE TITRES RESTAURANT,65000.0,30199770-8,Informatique & bureautique,Appel d'offres ouvert,2023-12-22,43123345100019,,64204436600242,,Perpignan,Ferme
20232023V0040200,Lot 2 : gamme écologique,66000.0,39830000-9,Mobilier & ménager,Procédure adaptée,2023-12-22,21300341100013,,32323319700033,,VAUVERT,Ferme et actualisable
2023S1300,Entretien des bouches et poteaux d'incendie sur la Ville de Gonesse,50000.0,44482200-4,Matériaux de construction,Procédure adaptée,2023-12-22,21950277000015,,44095377600018,,Gonesse,Révisable
2023026900,FOURNITURE TITRE RESTAURANT ET CHEQUES AIDE PERSONNALISE,1040000.0,30199770-8,Informatique & bureautique,Appel d'offres ouvert,2023-12-22,20005684400018,,34039306500321,,LA MANCHE,Ferme
202323CMULTI2600,Fourniture de carburant multi-enseignes,2000000.0,30163100-0,Informatique & bureautique,Appel d'offres ouvert,2023-12-22,28880001400020,,81442098000025,,GOLBEY,Ferme
2023-11-050900,Sols sportifs,71500.0,44112200-0,Matériaux de construction,Procédure adaptée,2023-12-22,21260191800015,,72658005300023,,MONTBOUCHER SUR JABRON,Ferme et actualisable
2023-130400,Lot no 04 ? Couverture bac acier toiture,53753.11,44142000-7,Matériaux de construction,Procédure adaptée,2023-12-22,21120176900018,,49963604100018,,ONET LE CHATEAU,Ferme et actualisable
2023V3F35904AU00,LOT 4 VIANDE FRAICHE DE PORC SAUCISSERIE,160000.0,15113000-3,Alimentaire,Appel d'offres ouvert,2023-12-22,21870850100018,,33159575100032,,VILLE DE LIMOGES,Révisable
20232023V0040100,Lot 1 : gamme standard,102000.0,39830000-9,Mobilier & ménager,Procédure adaptée,2023-12-22,21300341100013,,32323319700033,,VAUVERT,Ferme et actualisable
202323-0023900,ACQUISITION D'UNE LUDOMOBILE,89900.0,34000000-7,Transport & véhicules,Procédure adaptée,2023-12-22,21930066200018,,78890516400034,,ST DENIS CEDEX,Ferme
20232023F0005600,"Achat de pièces de rechange VL-VU et achat de pièces de rechange et/ou réparations pour camions, tracteurs, débrousailleuses, porte-outils, chargeuses et pelles -  Achat et livraison de pièces de rechange d'origine et/ou réparations de débrousailleuses et",600000.0,34300000-0,Transport & véhicules,Appel d'offres ouvert,2023-12-22,22290001100016,,32221367900036,,(29) Finistère,Ferme
2024202302400,MAINTENANCE ENTRETIEN ET ACQUISITION DE DEFIBRILLATEURS POUR LA CC ET 18 COMMUNES ADHERENTES,104000.0,33182100-0,Matériel médical,Procédure adaptée,2023-12-22,20006747800012,,53116589200021,,Espalion,Révisable
2023F03300,FOURNITURE DE DENREES ALIMENTAIRES LOT 5 CONSERVES ET EPICERIE,1600000.0,15897200-4,Alimentaire,Appel d'offres ouvert,2023-12-22,22470001300424,,2582014300045,,Département Lot-et-Garonne,Ferme
2023054900,MAINTENANCE PMSI-PILOT,221125.83,48000000-8,Logiciels,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-22,20001803400013,,41909765400059,,SEINE ST DENIS,Révisable
202321FC500,Produits laitiers labelisés,60000.0,15500000-3,Alimentaire,Appel d'offres ouvert,2023-12-22,21370122000013,,52026783200019,,JOUE LES TOURS,Révisable
202322301000,Fourniture & livraison d'une semi-remorques de 90m3,75550.0,34223100-7,Transport & véhicules,Procédure adaptée,2023-12-22,25700342600059,,9555030700011,,Noidans-le-Ferroux,Ferme
2023V23F0070300,FRN ELECT LT3 EP AMPOULES ET ACCESSOIRES,66666.68,31600000-2,Matériel électrique,Appel d'offres ouvert,2023-12-22,21680154800019,,30930461601033,,ILLZACH CEDEX,Révisable
2023C3F09120AU00,LOT 20 BOISSONS NON ALCOOLISEES,280000.0,15980000-1,Alimentaire,Appel d'offres ouvert,2023-12-22,26870853400014,,38500623400160,,CCAS LIMOGES,Révisable
2024073001,LA FOURNITURE ET LA LIVRAISON DE FRUITS ET LEGUMES FRAIS ET PRODUITS DE 4EME ET 5EME GAMMES (dupliqué),6596437.24,15800000-6,Alimentaire,Appel d'offres ouvert,2023-12-22,26690025700046,,33812669100090,,Rhone,Révisable
2023SMG07B00,MOBILIERS ET MATERIELS POUR SALAVAS,41666.67,39100000-3,Mobilier & ménager,Appel d'offres ouvert,2023-12-22,22070001700118,,37852953100030,,DEPARTEMENT DE L ARDECHE,Ferme
24990866,M.2023-25 : Accord-cadre à bons de commande de fournitures administratives,140000.0,30192000-1,Informatique & bureautique,Procédure adaptée,2023-12-22,20006810400013,,44455346500014,3.0,,Unitaire
249884044,AGENCEMENT EVENEMENTIEL,2750000.0,39154100-7,Mobilier & ménager,Appel d'offres ouvert,2023-12-22,75067119000015,,83101534200023,9.0,,Unitaire
20232023F0007600,"Prestations de chaudronnerie industrielle, de métallerie et réseaux",34630.0,44162000-3,Matériaux de construction,Procédure adaptée,2023-12-22,25220316100028,,42279704300011,,(22) Côtes-d'Armor,Ferme et actualisable
249983062,Acquisition de 5 véhicules pour les besoins de la CIVIS.: Lot 2: Acquisition d'automobiles de segment B essence,34861.0,34110000-1,Transport & véhicules,Procédure adaptée,2023-12-22,24974007700048,,39958274100027,5.0,,Mixte
2024EH2024-0200,MARCHE FOURNITURE DE PRODUITS D'INCONTINENCE,40000.0,33141621-9,Matériel médical,Procédure négociée avec mise en concurrence préalable,2023-12-22,26830251000022,,50939510900028,,Puget-sur-Argens,Ferme et actualisable
2023000000002800,"Fourniture, pose et mise en service d'un système de vidéoprotection urbaine",190000.0,32323500-8,Télécommunications,Appel d'offres ouvert,2023-12-22,21570631800015,,38875870800134,,Sarreguemines,Révisable
20232023-13-200,lot 2- Achat,50000.0,35113400-3,Sécurité & défense,Procédure adaptée,2023-12-22,21500147000016,,32997932200032,,COUTANCES,Révisable
2023V3F35920AU00,LOT 20 BOISSONS NON ALCOOLISEES,260000.0,15980000-1,Alimentaire,Appel d'offres ouvert,2023-12-22,21870850100018,,38500623400160,,VILLE DE LIMOGES,Révisable
202323N0080-BC00,23N0080-BC PART MARCHE A BON DE COMMANDE LOT 1 :ACQUISITION D'AMEUBLEMENTS INTERIEURS,60000.0,39000000-2,Mobilier & ménager,Appel d'offres ouvert,2023-12-22,20003019500115,,51235440800027,,NICE CEDEX 4,Révisable
2023178001,CGA MED EVKEEZA,580000.0,33600000-6,Matériel médical,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-22,26310012500016,,83308856000028,,Occitanie,Ferme et actualisable
202420240300,FRUITS ET LEGUMES 01032024 AU 28022026,50000.0,15300000-1,Alimentaire,Appel d'offres ouvert,2023-12-22,26380019500053,,55204499202242,,Roybon,Révisable
202423PF3302000,EPICERIE BIO,90000.0,15894700-8,Alimentaire,Appel d'offres ouvert,2023-12-21,26060063000024,,44236533400048,,VENCE,Révisable
2023010100760100,FOURNITURE D'UNE REMORQUE D'OCCASION POUR LE TRANSPORT ET LE REMPLISSAGE DE BENNES A USAGE DE DECHETERIE MOBILE,130000.0,44613700-7,Matériaux de construction,Procédure adaptée,2023-12-21,20007036500016,,20006635500013,,CLAIRA,Ferme
2024323200,Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 257,18393.0,33600000-6,Matériel médical,Marché passé sans publicité ni mise en concurrence préalable,2023-12-21,13002682600011,,61203061900102,,GRAND EST,Révisable
2024322300,"Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 1580, 1581",573216.0,33600000-6,Matériel médical,Marché passé sans publicité ni mise en concurrence préalable,2023-12-21,13002682600011,,44877792000035,,GRAND EST,Révisable
20232317700,FOURNITURES DE BATIMENT POUR LA VILLE D'AIX-EN-PROVENCE - LOT 3 QUINCAILLERIE ET PETITS APPAREILS ELECTROPORTATIFS,1200000.0,44100000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-21,21130001700012,,38955720800011,,VILLE D'AIX EN PROVENCE,Ferme
2023-26S00,FOURNITURE REPAS SERVICE PORTAGE PIERREFORT-NEUVEGLISE,120330.0,15894200-3,Alimentaire,Procédure adaptée,2023-12-21,20006666000016,,26150013600013,,Saint-Flour,Ferme et actualisable
2023O5244A00,"Fabrication et livraison de cloches, vitrines, plaques ou structures en plexiglas ou polycarbonate au Musée des Beaux Arts de Lyon",39900.0,44170000-2,Matériaux de construction,Procédure adaptée,2023-12-21,21690123100011,,53480878700020,,A Lyon,Ferme
249887922,FOURNITURE DE DENREES ALIMENTAIRES POUR LA RESTAURATION COLLECTIVE DE LA CAISSE DES ECOLES DU 18ème ARR. DE PARIS: Lot 2: Fruits et légumes spécifiques biologiques 1ère et 4ème gamme,36000.0,15000000-8,Alimentaire,Appel d'offres ouvert,2023-12-21,26750038700019,,80484888500021,3.0,,Unitaire
2023MAG233600100,EPI - VETEMENTS DE TRAVAIL,120000.0,18100000-0,Vêtements,Appel d'offres ouvert,2023-12-21,21380317400019,,77559508500041,,PONTDECLAIX,Révisable
202323006ACB0000,Fourniture de produits et matériels d'entretien pour les services de la Ville de Rumilly,204000.0,39830000-9,Mobilier & ménager,Procédure adaptée,2023-12-21,21740225400015,,44030355000154,,RUMILLY CEDEX,Ferme
2023MA23350100,CHANGEMENT DES EQUIPEMENTS CENTRAUX ET LOGICIEL DU SYSTEME D,206847.0,32323500-8,Télécommunications,Procédure adaptée,2023-12-21,21420005700179,,77566487303479,,ANDREZIEUX-BOUTHEON,Ferme
20232023T450000,PROGICIEL ORPHÉE DE GESTION DU RESEAU DES MEDIATHEQUES,180000.0,48219300-9,Logiciels,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-21,20006340200016,,35384941700111,,ANNECY,Révisable
2024-20200,Repas crèche,60000.0,15894210-6,Alimentaire,Appel d'offres ouvert,2023-12-21,21590459000019,,51425596700044,,PETITE-FORET,Ferme et actualisable
2023M0790200,"FOURNITURE, LIVRAISON ET MAINTENANCE DE MATERIEL DE PRE-COLLECTE DES DECHETS MENAGERS ET ASSIMILES SUR 6 COMMUNES DU TER",2960000.0,34928480-6,Transport & véhicules,Appel d'offres ouvert,2023-12-21,20005922800011,,32181911200483,,EVRY-COURCOURONNES,Révisable
202323-02100,SERRURERIE -METALLERIE-STORES,267000.0,44316500-3,Matériaux de construction,Procédure adaptée,2023-12-21,21330138500018,,34437418600049,,COUTRAS,Révisable
202309_23L0900,Lot 09 - Viande de volaille fraiche,72000.0,15112100-7,Alimentaire,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-21,21971128000012,,44133059400017,,STE ANNE,Révisable
20232023F0019000,FOURNITURE ET ACHEMINEMENT EN ELECTRICITE et EN GAZ NATUREL\n - Électricité à Haute Valeur Environnementale,17920.0,31682000-0,Matériel électrique,Appel d'offres ouvert,2023-12-21,21350238800019,,44239544800057,,(35) Ille-et-Vilaine,
249983073,Acquisition de 5 véhicules pour les besoins de la CIVIS.: Lot 3: Acquisition d'automobiles de segment B électriques,58341.0,34110000-1,Transport & véhicules,Procédure adaptée,2023-12-21,24974007700048,,47967345100023,1.0,,Mixte
20242024611L100,Gestion des encombrants et gravats,56780.0,44613700-7,Matériaux de construction,Procédure adaptée,2023-12-21,20006883100060,,77670045200050,,Baraqueville,Ferme
20242023F2700100,DENREES ALIMENTAIRES SAUCISSERIE,40000.0,15131130-5,Alimentaire,Procédure adaptée,2023-12-21,21310149600015,,34770600400038,,COLOMIERS CEDEX,Révisable
202323020400600,MS1 - LOT 5 - borne ultra-rapide supérieur à 100kW en courant continu (DC) et inférieur à 350kW,1200000.0,31224500-7,Matériel électrique,Appel d'offres ouvert,2023-12-21,20005042500012,,38422916700042,,THORIGNE FOUILLARD,Révisable
20232317600,FOURNITURES DE BATIMENT POUR LA VILLE D'AIX-EN-PROVENCE - LOT 2 BOIS MENUISERIE,400000.0,44100000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-21,21130001700012,,50810215900029,,VILLE D'AIX EN PROVENCE,Ferme
20232023F0000100,"Exploitation et maintenance des installations de chauffage, ECS, traitement de l’air et des systèmes de domotique KNX associés des bâtiments communaux",200000.0,44621221-4,Matériaux de construction,Procédure adaptée,2023-12-21,21560184000014,,85480074500937,,(56) Morbihan,Révisable
20232023F0019300,FOURNITURE ET ACHEMINEMENT EN ELECTRICITE et EN GAZ NATUREL\n - Électricité à Haute Valeur Environnementale,17920.0,31682000-0,Matériel électrique,Appel d'offres ouvert,2023-12-21,21350238800019,,83926805900020,,(35) Ille-et-Vilaine,
2024-20100,Repas écoles - centres de loisirs,340000.0,15894210-6,Alimentaire,Appel d'offres ouvert,2023-12-21,21590459000019,,33180458300010,,PETITE-FORET,Ferme et actualisable
202420240300,FOURNITURE ET POSE DE PANNEAUX SIGNALETIQUES DE ZAE,58986.0,34992000-7,Transport & véhicules,Appel d'offres ouvert,2023-12-21,20006770000019,,33961065100087,,Decize,Ferme
202430033500,FOURNITURES ADMINISTRATIVES ET INFORMATIQUES,400000.0,30192000-1,Informatique & bureautique,Appel d'offres ouvert,2023-12-21,20008339200015,,52863317500021,,COMMUNE DE LAVAL,Révisable
2498880818,FOURNITURE DE DENREES ALIMENTAIRES POUR LA RESTAURATION COLLECTIVE DE LA CAISSE DES ECOLES DU 18ème ARR. DE PARIS: Lot 18: Produits surgelés,360000.0,15000000-8,Alimentaire,Appel d'offres ouvert,2023-12-21,26750038700019,,80484888500021,3.0,,Unitaire
20242024611L500,Gestion des déchets verre et papiers,51821.6,44613700-7,Matériaux de construction,Procédure adaptée,2023-12-21,20006883100060,,81934733700019,,Baraqueville,Ferme
202323PF3301900,EPICERIE,120000.0,15894700-8,Alimentaire,Appel d'offres ouvert,2023-12-21,21060157100016,,47698032100303,,VENCE,Révisable
202423PF3301600,FROMAGES,60000.0,15540000-5,Alimentaire,Appel d'offres ouvert,2023-12-21,26060063000024,,31680701501340,,VENCE,Révisable
202323PF330300,VIANDE BOVINE FRAICHE,75000.0,15111000-9,Alimentaire,Appel d'offres ouvert,2023-12-21,21060157100016,,77622146700058,,VENCE,Révisable
